,City,Arcade,Venue_ID,Venue_Name,Venue_Address
241,"Seattle, WA",Seattle Interactive Media Museum,4bad59c7f964a52018493be3,Seattle Fudge,305 Harrison St
242,"Seattle, WA",Seattle Interactive Media Museum,55ee414d498eabd1e97d014d,Premier Meat Pies,305 Harrison St
243,"Seattle, WA",Seattle Interactive Media Museum,5557a646498ec05747dd5219,Cool Guys Fry Bar,305 Harrison St
244,"Seattle, WA",Seattle Interactive Media Museum,4ac16e89f964a520269720e3,Starbucks,305 Harrison St
245,"Seattle, WA",Seattle Interactive Media Museum,4fcfaa4be4b0313628b79370,Bigfood,305 Harrison St
246,"Seattle, WA",Seattle Interactive Media Museum,4f2334b8e4b0085e48b153c0,Chihuly Garden and Glass,305 Harrison St
247,"Seattle, WA",ShopsArcade,4b7c2721f964a52073802fe3,City Calvary Chapel,15211 15th Ave NE
248,"Seattle, WA",ShopsArcade,4b840d88f964a520901d31e3,Paramount Park Open Space,15219-15225 11th Ave NE
249,"Seattle, WA",ShopsArcade,5ab0562597cf5a0e410f176a,Sound Veterinary Rehabilitation Center,14820 15th Ave NE
250,"Seattle, WA",ShopsArcade,513e94aae4b04856b1facba8,Shoreline Tennis Courts,19030 1st Avenue NEW
251,"Seattle, WA",ShopsArcade,4bf81226b182c9b648c6765a,Animal Surgical Clinic Of Seattle,14810 15th Ave NE Ste A
252,"Seattle, WA",ShopsArcade,4e7e0473722ea05189dcb717,Paramount Skate Park,No Address
253,"Seattle, WA",ShopsArcade,4c1aacb4624b9c74e8761204,Paramount Park,15300 8th Ave. NE
254,"Seattle, WA",ShopsArcade,561064c2498e106b57ba781a,Shoreline Elks #1800,14625
255,"Seattle, WA",ShopsArcade,4ab459eff964a520fa7020e3,Zaika,14622 15th Ave NE
256,"Seattle, WA",ShopsArcade,4da76747f7b12d2d99f49e20,Fircrest RHC,No Address
257,"Seattle, WA",ShopsArcade,60bf8bb25469eb35cfb21089,I’m Stuck!,No Address
258,"Seattle, WA",ShopsArcade,4b09ee90f964a520fa1f23e3,Black Pearl,14602 15th Ave NE
259,"Seattle, WA",ShopsArcade,4da47e7cb1c93704ca5811a2,Allpet Veterinary Clinic,1222 NE 145th St
260,"Seattle, WA",ShopsArcade,4e19d84dc65b6bfb591bffdd,Northgate Gospel Chapel,No Address
261,"Seattle, WA",ShopsArcade,512fd6053d7cdb2ceefb8beb,Chevron,1554 NE 145th St
262,"Seattle, WA",ShopsArcade,57211ec8498e0718cd782a7c,Grass & Glass!,14343 15th Ave NE
263,"Seattle, WA",ShopsArcade,4ebb0165e300944dd2130252,South Woods Park,No Address
264,"Seattle, WA",ShopsArcade,4e31c4302fb6ede816e38acd,Redbox,1531 NE 145th St
265,"Seattle, WA",ShopsArcade,4b30fdd5f964a520d1fd24e3,Hamlin Park,16000 15th Ave NE
266,"Seattle, WA",ShopsArcade,4b4cf500f964a52078c526e3,Java Jane,14500 15th Ave NE
267,"Seattle, WA",Time masheen arcade,5201758d498e9a06f4fc0702,Tahzoo,506 2nd Ave
268,"Seattle, WA",Time masheen arcade,4fdfa7e4e4b006e916707d23,Prefontaine Place,Prefontaine Place
269,"Seattle, WA",Time masheen arcade,4a02aaa5f964a52061711fe3,City Hall Park,450 3rd Ave.
270,"Seattle, WA",Time masheen arcade,4cb64ca31b0af04d8cbecf25,4Culture,101 Prefontaine Pl S
271,"Seattle, WA",Time masheen arcade,4b226885f964a520694624e3,Quintessa Apartments,201 Yesler Way
272,"Seattle, WA",Time masheen arcade,4c250841f7ced13adfda236d,Yesler & Prefontaine,No Address
273,"Seattle, WA",Time masheen arcade,4c8aac029ef0224b65085d7b,Wai-ching Studio,Yesler
274,"Seattle, WA",Time masheen arcade,4ac55be8f964a520b2b120e3,Tashiro Kaplan Bldg,115 Prefontaine Pl S
275,"Seattle, WA",Time masheen arcade,4b3bfb6df964a520c17f25e3,Pioneer Square LINK Station,3rd Ave
276,"Seattle, WA",Time masheen arcade,4b435811f964a520b2de25e3,Metro Bus Stop #500,3rd Ave & James St
277,"Seattle, WA",Time masheen arcade,4a02b07bf964a52069711fe3,Smith Tower,506 2nd Ave
278,"Seattle, WA",Time masheen arcade,4f4a9c22e4b0b1e352177bc2,Smith Tower Observation Deck,Smith Tower
279,"Seattle, WA",Time masheen arcade,5ab5e04ce679bc6844b3448d,Smith Tower Observation Bar,506 2nd Ave
280,"Seattle, WA",Time masheen arcade,4edeb279d3e36374e1420171,Columbia Center Parking,No Address
281,"Seattle, WA",Time masheen arcade,563b0739cd102a1386bd1f0a,Stage Seattle,No Address
282,"Seattle, WA",Time masheen arcade,57a213a0498e401d23573b3c,King County District Court,No Address
283,"Seattle, WA",Time masheen arcade,455c500ef964a5206e3d1fe3,Tat's Delicatessen,159 Yesler Way
284,"Seattle, WA",Time masheen arcade,4fb28b3ce4b0e2be9a5d879e,Portent Inc,307 3rd Ave S
285,"Seattle, WA",Time masheen arcade,4e1266b07d8b4d5613e3971f,Nam Duong,417 7th Ave S
